"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tmem29",1.09985393101981e-06,0.270002146624514,0.109,0.202,0.0181332917607236,"Activated B Cells","Tmem29"
"Fkbp1a",1.10195296825657e-06,0.21821803445467,0.251,0.433,0.018167898587646,"Activated B Cells","Fkbp1a"
"Ifngr2",1.10795438807936e-06,1.42604921496247,0.42,0.409,0.0182668439962645,"Activated B Cells","Ifngr2"
"Snapin",1.11539226706449e-06,0.130177863611693,0.078,0.155,0.0183894723070922,"Activated B Cells","Snapin"
"Srsf4",1.13354833307292e-06,0.219814733640052,0.302,0.507,0.0186888113673732,"Activated B Cells","Srsf4"
"Flna",1.14613812701971e-06,0.735941182988628,0.359,0.281,0.018896379300174,"Activated B Cells","Flna"
"Hjurp",1.14630998348417e-06,0.144371079225462,0.08,0.158,0.0188992126977036,"Activated B Cells","Hjurp"
"Rint1",1.15351185120776e-06,0.297774174530856,0.116,0.214,0.0190179498908623,"Activated B Cells","Rint1"
"Psmc1",1.17205903346194e-06,0.14735268297967,0.147,0.261,0.019323737284687,"Activated B Cells","Psmc1"
"Scaper",1.21127354188461e-06,1.0220503599326,0.491,0.485,0.0199702668850516,"Activated B Cells","Scaper"
"Gsk3a",1.2216716332386e-06,0.170413574842618,0.173,0.303,0.0201417002172049,"Activated B Cells","Gsk3a"
"Gltscr1l",1.26194388721521e-06,0.137164118007039,0.182,0.313,0.0208056688685172,"Activated B Cells","Gltscr1l"
"Pum3",1.28989915420007e-06,0.207781808552584,0.149,0.264,0.0212665673552966,"Activated B Cells","Pum3"
"Pdhx",1.30355449507625e-06,0.240687533849425,0.097,0.185,0.0214917029603221,"Activated B Cells","Pdhx"
"Tbc1d5",1.32449491591965e-06,0.517631781041028,0.715,0.773,0.0218369476787673,"Activated B Cells","Tbc1d5"
"Shisa8",1.33043060731879e-06,5.49189433139119,0.055,0,0.0219348094228649,"Activated B Cells","Shisa8"
"Nf1",1.35798548254524e-06,0.198005338820379,0.276,0.453,0.0223891066507234,"Activated B Cells","Nf1"
"Dynlt3",1.3652237949456e-06,0.350440005024532,0.163,0.291,0.0225084447072682,"Activated B Cells","Dynlt3"
"Senp7",1.36871292331633e-06,1.1324469088289,0.456,0.448,0.0225659699667163,"Activated B Cells","Senp7"
"Rnf121",1.38846277265735e-06,0.339912191769896,0.164,0.288,0.0228915857328018,"Activated B Cells","Rnf121"
"Srrm2",1.42132437125704e-06,0.336730646362899,0.824,0.909,0.0234333749089148,"Activated B Cells","Srrm2"
"Osbpl2",1.46068464872984e-06,0.26665497522827,0.144,0.259,0.0240823078036089,"Activated B Cells","Osbpl2"
"Rfc1",1.46219179860716e-06,0.216213248903346,0.278,0.458,0.0241071561836363,"Activated B Cells","Rfc1"
"Atg13",1.46873764804074e-06,0.292449896611537,0.172,0.3,0.0242150776032477,"Activated B Cells","Atg13"
"Trappc12",1.47947085219514e-06,0.126129009550639,0.123,0.222,0.0243920359401413,"Activated B Cells","Trappc12"
"Aida",1.48926365471164e-06,1.76493952595045,0.29,0.229,0.0245534898752308,"Activated B Cells","Aida"
"Mreg",1.50249903055008e-06,4.95306599465391,0.067,0.007,0.0247717015166792,"Activated B Cells","Mreg"
"Katna1",1.51268809132586e-06,0.188507362344536,0.167,0.291,0.0249396885616895,"Activated B Cells","Katna1"
"Ggnbp2",1.51882871717111e-06,0.73728670598642,0.611,0.687,0.0250409290600002,"Activated B Cells","Ggnbp2"
"Gm13832",1.53423406163616e-06,2.72119356121488,0.116,0.042,0.0252949169741954,"Activated B Cells","Gm13832"
"Elk3",1.54476728859174e-06,1.81309381941915,0.285,0.219,0.0254685782870119,"Activated B Cells","Elk3"
"Inip",1.55455371978865e-06,0.359047721793722,0.119,0.219,0.0256299271781554,"Activated B Cells","Inip"
"Ddx52",1.55584583652727e-06,0.23479760444172,0.181,0.313,0.0256512303068251,"Activated B Cells","Ddx52"
"Cdkal1",1.55634114994609e-06,0.92436571357476,0.555,0.603,0.0256593965391612,"Activated B Cells","Cdkal1"
"Mrps5",1.56815684770236e-06,0.12199576370633,0.085,0.165,0.0258542019480688,"Activated B Cells","Mrps5"
"Prpf31",1.59695469033913e-06,0.156106390049579,0.108,0.2,0.0263289919796213,"Activated B Cells","Prpf31"
"Atg2b",1.63267022601103e-06,0.101864391683702,0.192,0.33,0.0269178340162439,"Activated B Cells","Atg2b"
"Gnl2",1.6337817191257e-06,0.256661885388056,0.131,0.236,0.0269361592032255,"Activated B Cells","Gnl2"
"Rhof",1.64777084632835e-06,2.336837035744,0.136,0.059,0.0271667979434156,"Activated B Cells","Rhof"
"Anapc7",1.64893468330884e-06,0.236028817474528,0.088,0.17,0.0271859861237129,"Activated B Cells","Anapc7"
"Med6",1.67508921404245e-06,0.369478076462336,0.156,0.276,0.0276171958719179,"Activated B Cells","Med6"
"Top3b",1.67738669318564e-06,0.168194134686461,0.132,0.239,0.0276550744105517,"Activated B Cells","Top3b"
"Whamm",1.7369075840693e-06,0.138957197676163,0.123,0.222,0.0286363953385506,"Activated B Cells","Whamm"
"Mrps36",1.76090192967778e-06,0.123386651304904,0.15,0.264,0.0290319901145976,"Activated B Cells","Mrps36"
"Narfl",1.76342099482718e-06,0.195079663402999,0.054,0.116,0.0290735219417158,"Activated B Cells","Narfl"
"Slc38a2",1.79422067678001e-06,0.792199682251483,0.599,0.631,0.029581316298072,"Activated B Cells","Slc38a2"
"Ppfibp2",1.83945186094995e-06,1.78027177542011,0.205,0.121,0.0303270428314818,"Activated B Cells","Ppfibp2"
"Rnf214",1.85906762056448e-06,0.412223807546261,0.127,0.229,0.0306504478602466,"Activated B Cells","Rnf214"
"Capn15",1.86478046575346e-06,0.415545384504752,0.144,0.259,0.0307446355388773,"Activated B Cells","Capn15"
"Lias",1.86658554309164e-06,0.224984874324873,0.099,0.185,0.0307743958489519,"Activated B Cells","Lias"
"Psmg2",1.87695856413586e-06,0.227710874364295,0.113,0.207,0.0309454158469079,"Activated B Cells","Psmg2"
"C030034I22Rik",1.88977840064973e-06,0.147123669127962,0.038,0.089,0.0311567764915122,"Activated B Cells","C030034I22Rik"
"Dennd6a",1.89333329972349e-06,1.30032134978938,0.45,0.453,0.0312153861125412,"Activated B Cells","Dennd6a"
"Lace1",1.95835995737334e-06,1.78245547644301,0.241,0.163,0.0322874806172142,"Activated B Cells","Lace1"
"Farsa",1.99024149403091e-06,0.150361236375442,0.175,0.3,0.0328131115120876,"Activated B Cells","Farsa"
"6030458C11Rik",2.00215918343292e-06,0.225772257114506,0.145,0.256,0.0330095984572585,"Activated B Cells","6030458C11Rik"
"Nipal3",2.06198616715563e-06,0.196718156303573,0.113,0.207,0.0339959659378949,"Activated B Cells","Nipal3"
"Tipin",2.06250294868749e-06,0.113694672110491,0.085,0.163,0.0340044861150107,"Activated B Cells","Tipin"
"Gm16083",2.08340871022449e-06,3.91813626409408,0.084,0.02,0.0343491594054712,"Activated B Cells","Gm16083"
"Recql",2.11750246612612e-06,0.306991188345401,0.084,0.163,0.0349112631590214,"Activated B Cells","Recql"
"Reps1",2.12390237353084e-06,0.125424687251585,0.217,0.357,0.035016778432403,"Activated B Cells","Reps1"
"Tbc1d30",2.18206940478564e-06,4.89445569639118,0.065,0.007,0.0359757782767008,"Activated B Cells","Tbc1d30"
"Taf4a",2.19796715632298e-06,0.256682816909639,0.136,0.241,0.036237884506297,"Activated B Cells","Taf4a"
"Fkbp3",2.2086617571962e-06,0.1495593396879,0.304,0.515,0.0364142063908937,"Activated B Cells","Fkbp3"
"Begain",2.26587870359748e-06,5.39776278666664,0.052,0,0.0373575421862117,"Activated B Cells","Begain"
"Asf1a",2.31147565003278e-06,0.2366798526639,0.09,0.172,0.0381092990420905,"Activated B Cells","Asf1a"
"Wdr73",2.31178476108983e-06,0.12657149477947,0.064,0.131,0.038114395356088,"Activated B Cells","Wdr73"
"2510039O18Rik",2.3158992322028e-06,0.218134695406225,0.165,0.286,0.0381822306413276,"Activated B Cells","2510039O18Rik"
"Golga4",2.35334095893528e-06,0.130389524567245,0.292,0.48,0.038799532389966,"Activated B Cells","Golga4"
"Csnk2a2",2.38038189474046e-06,0.130403136753979,0.266,0.438,0.0392453562985859,"Activated B Cells","Csnk2a2"
"Prpf19",2.4401282395954e-06,0.103754349506902,0.106,0.195,0.0402303942862094,"Activated B Cells","Prpf19"
"Ice2",2.50779695395453e-06,0.188163147771355,0.09,0.17,0.0413460483798484,"Activated B Cells","Ice2"
"Paip2",2.51111992104101e-06,0.593935661081673,0.633,0.697,0.0414008341382031,"Activated B Cells","Paip2"
"Krr1",2.53082579859673e-06,0.276228491129001,0.097,0.182,0.0417257249414642,"Activated B Cells","Krr1"
"Eapp",2.57485880664658e-06,0.210331285388037,0.265,0.448,0.0424516971451821,"Activated B Cells","Eapp"
"Cwc22",2.5896915075266e-06,0.236705226291709,0.17,0.296,0.042696243884591,"Activated B Cells","Cwc22"
"Xpnpep3",2.61431533513504e-06,0.268134376444938,0.109,0.2,0.0431022169303714,"Activated B Cells","Xpnpep3"
"Ermard",2.6154432731241e-06,0.194212684115725,0.086,0.165,0.043120813243997,"Activated B Cells","Ermard"
"Cdk16",2.61591785420011e-06,0.141811058390677,0.083,0.16,0.0431286376621972,"Activated B Cells","Cdk16"
"Brip1os",2.63524080382249e-06,0.102816185396281,0.157,0.268,0.0434472151326214,"Activated B Cells","Brip1os"
"Rab40c",2.68429085144954e-06,0.191325353963158,0.182,0.305,0.0442559032678485,"Activated B Cells","Rab40c"
"Rnf219",2.71736975171026e-06,0.135169125594524,0.068,0.135,0.044801275096447,"Activated B Cells","Rnf219"
"Stam2",2.7421382563446e-06,0.305089763484669,0.203,0.342,0.0452096334323535,"Activated B Cells","Stam2"
"Acaa2",2.74843802672065e-06,0.101335630809296,0.113,0.204,0.0453134977465433,"Activated B Cells","Acaa2"
"Chmp3",2.75803484196392e-06,0.141237011588651,0.263,0.433,0.0454717204394592,"Activated B Cells","Chmp3"
"Letm1",2.77429342396644e-06,0.37051438458427,0.19,0.328,0.0457397756809347,"Activated B Cells","Letm1"
"Dcp2",2.81317326129971e-06,0.245409131295056,0.139,0.246,0.0463807875590483,"Activated B Cells","Dcp2"
"Itfg1",2.88933120685231e-06,0.149446344205964,0.337,0.539,0.0476364036073741,"Activated B Cells","Itfg1"
"Ctnnbl1",2.90194278491444e-06,0.166334445867334,0.245,0.406,0.0478443306948844,"Activated B Cells","Ctnnbl1"
"Chd4",2.91190945407773e-06,0.535402981190403,0.592,0.631,0.0480086511693796,"Activated B Cells","Chd4"
"Clcf1",2.9585310549027e-06,2.60381984730425,0.097,0.03,0.0487773015021808,"Activated B Cells","Clcf1"
"Cept1",3.13383312422923e-06,1.19507221745497,0.414,0.394,0.0516675067191674,"Activated B Cells","Cept1"
"Jak3",3.21666205349451e-06,0.227693469391412,0.101,0.187,0.053033107275964,"Activated B Cells","Jak3"
"Egln2",3.2675521761924e-06,1.50332735978145,0.237,0.16,0.0538721327288841,"Activated B Cells","Egln2"
"Setdb1",3.28660519918534e-06,0.362490485598347,0.144,0.254,0.0541862599189687,"Activated B Cells","Setdb1"
"Gripap1",3.2902049456012e-06,1.38221864923396,0.384,0.362,0.0542456089381269,"Activated B Cells","Gripap1"
"Lck",3.32423486256944e-06,2.48893666363107,0.116,0.044,0.0548066601791824,"Activated B Cells","Lck"
"Cgrrf1",3.3249131452843e-06,0.163065510913242,0.06,0.123,0.0548178430263023,"Activated B Cells","Cgrrf1"
"Eefsec",3.32813352454931e-06,1.63726002650558,0.286,0.219,0.0548709374192444,"Activated B Cells","Eefsec"
"Prkrip1",3.36251505731599e-06,0.188326836276811,0.094,0.177,0.0554377857499687,"Activated B Cells","Prkrip1"
"Fam167a",3.44223135731454e-06,5.17829785595928,0.055,0.002,0.0567520683880448,"Activated B Cells","Fam167a"
"Dock9",3.54469299229955e-06,1.93035611917612,0.18,0.101,0.0584413533640427,"Activated B Cells","Dock9"
"Sp140",3.66224869108743e-06,0.621290326074166,0.651,0.741,0.0603794941699584,"Activated B Cells","Sp140"
"Aggf1",3.68870342187693e-06,0.290620746544167,0.198,0.34,0.060815653316485,"Activated B Cells","Aggf1"
"Trpc4ap",3.83351986049034e-06,0.12610294504698,0.361,0.584,0.0632032419399042,"Activated B Cells","Trpc4ap"
"Cep135",3.85489733888105e-06,0.291965659197501,0.133,0.236,0.0635556924261319,"Activated B Cells","Cep135"
"Gbf1",3.87430944884122e-06,0.119184894016682,0.46,0.692,0.0638757398830451,"Activated B Cells","Gbf1"
"Aars",3.91673438325975e-06,0.108639753474759,0.211,0.355,0.0645751997768035,"Activated B Cells","Aars"
"Atxn7l3",3.99683441709197e-06,0.11877800943443,0.099,0.182,0.0658958090345953,"Activated B Cells","Atxn7l3"
"4932438A13Rik",4.00670169209916e-06,0.596443537404758,0.666,0.768,0.0660584907976388,"Activated B Cells","4932438A13Rik"
"Rps2",4.04199489552371e-06,0.411007358065379,0.882,0.936,0.0666403698424994,"Activated B Cells","Rps2"
"Zbtb21",4.09738826255164e-06,0.225970304126135,0.152,0.264,0.0675536402846888,"Activated B Cells","Zbtb21"
"Gatad2b",4.11492483910918e-06,0.722628237058785,0.621,0.682,0.0678427658223931,"Activated B Cells","Gatad2b"
"Nipbl",4.18166030531206e-06,0.4272461796106,0.851,0.914,0.0689430334536799,"Activated B Cells","Nipbl"
"Fam117b",4.186282184921e-06,1.19862351254734,0.555,0.628,0.0690192343827924,"Activated B Cells","Fam117b"
"Riok1",4.18918922587512e-06,0.205787801841101,0.227,0.379,0.0690671627670031,"Activated B Cells","Riok1"
"Gpat4",4.29144446144269e-06,0.175460822017659,0.137,0.241,0.0707530448358056,"Activated B Cells","Gpat4"
"Pcgf5",4.295084621721e-06,0.103136026388102,0.219,0.355,0.0708130601583142,"Activated B Cells","Pcgf5"
"Ric1",4.33447802745548e-06,1.43683337008308,0.373,0.352,0.0714625392386586,"Activated B Cells","Ric1"
"Tmem183a",4.33976612924852e-06,0.15471299721188,0.145,0.251,0.0715497241729203,"Activated B Cells","Tmem183a"
"Rrm1",4.37570165399057e-06,0.21479855485517,0.093,0.172,0.0721421931693425,"Activated B Cells","Rrm1"
"Snx16",4.3978096255068e-06,0.230991526810162,0.054,0.113,0.0725066872957306,"Activated B Cells","Snx16"
"N4bp2",4.49489146846708e-06,1.36081078612001,0.38,0.347,0.0741072756406167,"Activated B Cells","N4bp2"
"Ubald2",4.5390526363577e-06,0.176145365991926,0.264,0.441,0.0748353608156294,"Activated B Cells","Ubald2"
"Abl1",4.54736053611351e-06,0.298247679246129,0.203,0.337,0.0749723331589034,"Activated B Cells","Abl1"
"Pik3ca",4.69438854218412e-06,0.945080032401692,0.492,0.507,0.0773963838949896,"Activated B Cells","Pik3ca"
"Ppm1b",4.75807985274482e-06,1.23762551720807,0.385,0.357,0.0784464625322039,"Activated B Cells","Ppm1b"
"Pafah1b2",4.77898350948082e-06,0.318474739587335,0.188,0.32,0.0787911011208103,"Activated B Cells","Pafah1b2"
"Ip6k1",4.90242385679469e-06,0.148811127088299,0.168,0.288,0.0808262621269741,"Activated B Cells","Ip6k1"
"Snx9",4.91807010660294e-06,0.582538973928864,0.71,0.754,0.0810842218475627,"Activated B Cells","Snx9"
"2410004B18Rik",4.99447842106556e-06,0.223484349931041,0.086,0.163,0.0823439657281078,"Activated B Cells","2410004B18Rik"
"Nus1",5.08163271753293e-06,0.201590907262366,0.173,0.293,0.0837808786139655,"Activated B Cells","Nus1"
"Rnft1",5.12379882760335e-06,0.328876365395006,0.151,0.261,0.0844760712706965,"Activated B Cells","Rnft1"
"Ahcyl1",5.16416388074973e-06,0.177570034230499,0.245,0.401,0.0851415699019209,"Activated B Cells","Ahcyl1"
"Gm26699",5.28144323453865e-06,0.264465823460295,0.16,0.276,0.0870751546078387,"Activated B Cells","Gm26699"
"Zfp652",5.4796847250803e-06,1.33285477338888,0.328,0.268,0.090343562062399,"Activated B Cells","Zfp652"
"Ckap5",5.48444184313488e-06,0.389034247099547,0.236,0.392,0.0904219926677648,"Activated B Cells","Ckap5"
"Ahctf1",5.50295781798067e-06,1.08709911019115,0.404,0.384,0.0907272655450474,"Activated B Cells","Ahctf1"
"Pacsin2",5.75223311660687e-06,1.43599846794383,0.271,0.202,0.0948370673934975,"Activated B Cells","Pacsin2"
"Btg1",5.80402198029628e-06,0.262979913726242,0.932,0.963,0.0956909103891448,"Activated B Cells","Btg1"
"Rnf34",5.86658560603624e-06,0.165464475504689,0.257,0.421,0.0967223968867195,"Activated B Cells","Rnf34"
"Mycbp",6.14473057313565e-06,0.134541338716979,0.066,0.131,0.101308172959288,"Activated B Cells","Mycbp"
"Cacul1",6.15833471769544e-06,0.147353123285528,0.299,0.475,0.101532464490645,"Activated B Cells","Cacul1"
"Tasp1",6.30882203228881e-06,0.382513460682171,0.213,0.357,0.104013548846346,"Activated B Cells","Tasp1"
"Cry1",6.32101191243102e-06,0.405384917358628,0.181,0.308,0.10421452340025,"Activated B Cells","Cry1"
"Snx4",6.46063133751059e-06,0.24517787976453,0.237,0.392,0.106516428861537,"Activated B Cells","Snx4"
"Prpf38b",6.51782639034379e-06,0.651669204595657,0.587,0.677,0.107459403697598,"Activated B Cells","Prpf38b"
"Faim",6.53399369373838e-06,0.269276866846133,0.122,0.217,0.107725954028665,"Activated B Cells","Faim"
"Mettl23",6.61624730470017e-06,0.213396823286503,0.175,0.298,0.109082069312592,"Activated B Cells","Mettl23"
"Rbmxl1",6.62702240149102e-06,0.129542153538896,0.219,0.362,0.109259718333382,"Activated B Cells","Rbmxl1"
"Fbxo8",6.65305383142726e-06,0.447344545206427,0.183,0.313,0.109688898518741,"Activated B Cells","Fbxo8"
"Scaf8",6.6795090607295e-06,0.740011199249782,0.591,0.68,0.110125065884247,"Activated B Cells","Scaf8"
"Cep78",6.77395319939553e-06,0.109372688866082,0.062,0.123,0.111682166398434,"Activated B Cells","Cep78"
"Fancc",6.86350251363658e-06,0.170890360618534,0.118,0.207,0.113158565942326,"Activated B Cells","Fancc"
"Abcf3",6.89278362302671e-06,0.118956091660692,0.095,0.175,0.113641323592841,"Activated B Cells","Abcf3"
"Zfp830",6.90177397473428e-06,0.114576629719803,0.071,0.138,0.113789547521444,"Activated B Cells","Zfp830"
"Sertad2",6.97678950655826e-06,0.407237507771108,0.262,0.419,0.115026328594626,"Activated B Cells","Sertad2"
"Mllt6",7.00582132998071e-06,1.62542785127863,0.222,0.148,0.115504976267392,"Activated B Cells","Mllt6"
"Fkbp15",7.04621390053634e-06,0.170980901507079,0.367,0.589,0.116170928578143,"Activated B Cells","Fkbp15"
"Spryd7",7.10327414039907e-06,0.105605100713869,0.037,0.084,0.117111680752759,"Activated B Cells","Spryd7"
"Parp2",7.12759780977069e-06,0.346872047681024,0.106,0.192,0.117512705089689,"Activated B Cells","Parp2"
"Gm20696",7.18814837342501e-06,1.11079867050867,0.336,0.281,0.118511002232658,"Activated B Cells","Gm20696"
"Ap3s2",7.23497646276313e-06,0.346721886216161,0.125,0.219,0.119283056941576,"Activated B Cells","Ap3s2"
"Ube2d1",7.25110104440627e-06,1.51218769910362,0.354,0.32,0.119548902919126,"Activated B Cells","Ube2d1"
"Dedd",7.26547881208106e-06,0.191888832659596,0.092,0.17,0.11978594917478,"Activated B Cells","Dedd"
"Xab2",7.26930724818573e-06,0.158366504287196,0.09,0.167,0.119849068600838,"Activated B Cells","Xab2"
"Rexo1",7.33393883372997e-06,0.184436192768446,0.159,0.271,0.120914649551706,"Activated B Cells","Rexo1"
"Spg7",7.33858010508478e-06,0.174800289994774,0.103,0.187,0.120991170192533,"Activated B Cells","Spg7"
"Mis12",7.37731457065377e-06,0.192997769023009,0.061,0.123,0.121629785326369,"Activated B Cells","Mis12"
"Crbn",7.39053215652413e-06,1.68108751318132,0.292,0.239,0.121847703664613,"Activated B Cells","Crbn"
"Ormdl3",7.40060363382786e-06,0.108370553760773,0.063,0.126,0.12201375211092,"Activated B Cells","Ormdl3"
"Zfp68",7.42091243737293e-06,0.289391136222437,0.087,0.163,0.122348583354968,"Activated B Cells","Zfp68"
"Vps16",7.51499970725768e-06,0.104108527037781,0.161,0.273,0.123899800173557,"Activated B Cells","Vps16"
"Zc3h18",7.61746567793601e-06,0.260835218767932,0.146,0.254,0.125589156632131,"Activated B Cells","Zc3h18"
"Traf1",7.62011208385735e-06,0.580004968192781,0.212,0.131,0.125632787926556,"Activated B Cells","Traf1"
"Brix1",7.79021172920743e-06,0.208675371076293,0.234,0.387,0.128437220779443,"Activated B Cells","Brix1"
"Vapb",7.79889566686633e-06,0.154642635613193,0.163,0.276,0.128580392859625,"Activated B Cells","Vapb"
"Taf5",7.8216382901313e-06,0.349338729426205,0.074,0.143,0.128955350489395,"Activated B Cells","Taf5"
"Ly75",7.8287148050439e-06,2.11885888427937,0.113,0.044,0.129072020990759,"Activated B Cells","Ly75"
"Jmjd6",7.89636335676311e-06,0.185182746197682,0.11,0.197,0.130187342662953,"Activated B Cells","Jmjd6"
"Ccz1",7.90190808761088e-06,0.16996252655255,0.311,0.51,0.130278758640441,"Activated B Cells","Ccz1"
"Mipep",7.93963428940096e-06,0.246278269732815,0.081,0.153,0.130900750529354,"Activated B Cells","Mipep"
"Mak16",7.97939004935458e-06,0.277566773558166,0.169,0.288,0.131556203743709,"Activated B Cells","Mak16"
"Nbas",8.02146325013167e-06,0.142106098084549,0.232,0.377,0.132249864604921,"Activated B Cells","Nbas"
"Lsm1",8.07816458535386e-06,0.233420602766062,0.173,0.291,0.133184699518729,"Activated B Cells","Lsm1"
"Slc16a10",8.19176497720477e-06,0.871323259308106,0.165,0.278,0.135057629179175,"Activated B Cells","Slc16a10"
